n,1000,1048,1097,1150,1205,1262,1322,1385,1451,1520,1592,1668,1748,1831,1918,2009,2105,2205,2310,2420,2535,2656,2783,2915,3054,3199,3352,3511,3678,3854,4037,4229,4431,4642,4863,5094,5337,5591,5857,6136,6428,6734,7055,7391,7743,8111,8498,8902,9326,9770,10235,10723,11233,11768,12328,12915,13530,14175,14850,15557,16298,17074,17886,18738,19630,20565,21544,22570,23645,24771,25950,27186,28480,29836,31257,32745,34305,35938,37649,39442,41320,43288,45349,47508,49770,52140,54623,57224,59948,62803,65793,68926,72208,75646,79248,83022,86975,91116,95455,100000
AVL,12,12,13,13,13,13,13,12,13,13,14,13,13,13,14,13,13,13,14,13,14,14,14,14,14,14,14,14,14,14,15,15,14,15,15,15,15,15,15,15,15,16,15,16,16,16,16,16,16,16,16,16,16,16,17,16,17,17,17,17,17,17,17,17,17,17,18,17,17,18,18,18,18,18,18,18,18,19,18,18,19,19,18,19,19,19,19,19,19,19,20,20,19,20,20,19,20,20,20,20
RBT,12,12,12,13,13,13,12,12,13,13,13,14,13,13,13,13,14,13,14,14,14,14,14,14,14,14,15,15,14,14,15,15,15,15,15,15,15,16,16,15,15,16,16,16,16,16,16,16,16,16,16,16,17,17,17,17,16,17,17,17,17,17,17,17,17,18,18,18,18,18,18,18,18,19,18,19,19,18,19,19,19,19,19,19,19,19,20,20,19,20,19,20,19,20,20,20,20,20,20,20
