n,1000,1040,1082,1126,1171,1218,1268,1319,1372,1427,1485,1544,1607,1671,1739,1809,1882,1958,2037,2119,2204,2293,2385,2481,2581,2686,2794,2906,3024,3145,3272,3404,3541,3684,3833,3987,4148,4315,4489,4670,4858,5054,5257,5469,5690,5919,6158,6406,6664,6933,7212,7503,7805,8120,8447,8788,9142,9510,9894,10292,10707,11139,11588,12055,12541,13046,13572,14119,14688,15280,15896,16537,17203,17897,18618,19369,20149,20961,21806,22685,23600,24551,25540,26570,27641,28755,29914,31120,32374,33679,35036,36448,37918,39446,41036,42690,44411,46201,48063,50000
AVL,13,13,12,12,12,13,14,12,13,14,13,14,13,13,14,13,13,13,14,13,14,13,14,14,14,14,14,14,14,14,15,14,14,15,15,15,14,15,16,15,15,15,15,15,15,16,15,16,17,16,16,16,15,16,16,16,16,16,16,16,16,16,16,17,17,16,17,17,16,17,17,17,17,17,17,18,18,17,17,18,18,17,18,18,18,18,18,18,18,18,18,18,18,19,19,19,19,19,19,19
BST,23,22,23,23,27,21,25,24,23,27,23,24,24,28,23,23,29,25,23,25,23,26,29,26,26,23,30,24,33,28,28,27,25,27,28,27,27,32,29,32,29,29,31,35,28,32,31,31,38,31,29,28,30,31,29,33,33,30,30,31,33,38,30,30,29,32,32,28,35,35,33,35,34,32,31,32,32,31,32,33,35,36,38,37,34,32,35,37,36,37,39,35,35,36,38,39,34,35,40,38
