n,1000,1024,1048,1072,1097,1123,1150,1177,1205,1233,1262,1292,1322,1353,1385,1417,1451,1485,1520,1556,1592,1630,1668,1707,1748,1789,1831,1874,1918,1963,2009,2057,2105,2154,2205,2257,2310,2364,2420,2477,2535,2595,2656,2719,2783,2848,2915,2984,3054,3126,3199,3275,3352,3430,3511,3594,3678,3765,3854,3944,4037,4132,4229,4329,4431,4535,4642,4751,4863,4977,5094,5214,5337,5462,5591,5722,5857,5995,6136,6280,6428,6579,6734,6893,7055,7221,7391,7565,7743,7925,8111,8302,8498,8697,8902,9112,9326,9545,9770,10000
AVL,13,13,13,13,12,12,13,12,12,12,13,13,12,13,13,13,13,13,13,13,14,13,13,13,13,13,13,13,13,13,13,14,13,14,14,13,13,13,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,15,14,14,15,15,15,14,15,15,15,14,14,15,15,15,14,15,15,15,15,15,15,15,15,15,15,15,16,16,15,16,15,16,16,16,16,16,16,16,16,16,16,16,16,16,17,16
BST,22,20,21,24,24,20,20,25,21,23,22,25,23,25,24,23,27,22,25,24,22,22,25,27,23,24,24,27,24,22,25,25,23,23,25,25,24,27,24,28,28,25,27,29,24,24,27,24,25,27,27,27,27,30,27,25,24,27,25,28,26,26,33,24,27,30,26,28,25,29,30,27,31,29,28,27,29,29,30,27,27,26,33,31,28,30,28,30,29,28,28,35,27,32,32,32,29,30,32,35
