n,1000,1024,1048,1072,1097,1123,1150,1177,1205,1233,1262,1292,1322,1353,1385,1417,1451,1485,1520,1556,1592,1630,1668,1707,1748,1789,1831,1874,1918,1963,2009,2057,2105,2154,2205,2257,2310,2364,2420,2477,2535,2595,2656,2719,2783,2848,2915,2984,3054,3126,3199,3275,3352,3430,3511,3594,3678,3765,3854,3944,4037,4132,4229,4329,4431,4535,4642,4751,4863,4977,5094,5214,5337,5462,5591,5722,5857,5995,6136,6280,6428,6579,6734,6893,7055,7221,7391,7565,7743,7925,8111,8302,8498,8697,8902,9112,9326,9545,9770,10000
AVL,6.199999916134402e-06,6.300000677583739e-06,6.399999620043673e-06,6.599999323952943e-06,6.450000000768341e-06,7.1000013122102246e-06,6.600001142942347e-06,6.399999620043673e-06,1.5600000551785342e-05,8.200000593205914e-06,6.70000008540228e-06,6.600000233447645e-06,6.50000038149301e-06,6.70000008540228e-06,6.70000008540228e-06,1.570000131323468e-05,1.680000059423037e-05,6.50000038149301e-06,6.70000008540228e-06,6.70000008540228e-06,1.7449999177188147e-05,7.5000007200287655e-06,7.900000127847306e-06,8.400000297115184e-06,7.300000106624793e-06,6.70000008540228e-06,6.999998731771484e-06,1.7899999875226058e-05,2.879999919969123e-05,2.0599998606485315e-05,2.6000000616477337e-05,2.2700000045006163e-05,2.0249999579391442e-05,6.8999997893115506e-06,7.199999345175456e-06,6.8999997893115506e-06,8.100000741251279e-06,1.7800000932766125e-05,7.099999493220821e-06,6.8999997893115506e-06,8.899998647393659e-06,7.1000013122102246e-06,7.1000013122102246e-06,7.200000254670158e-06,7.2999991971300915e-06,7.99999907030724e-06,7.2999991971300915e-06,7.5000007200287655e-06,1.06999996205559e-05,7.700000423938036e-06,1.8000000636675395e-05,7.200000254670158e-06,7.2999991971300915e-06,7.200000254670158e-06,7.200000254670158e-06,7.200000254670158e-06,8.600000001024455e-06,7.2999991971300915e-06,7.200000254670158e-06,7.200000254670158e-06,7.3999999585794285e-06,7.2999991971300915e-06,7.749999895168003e-06,7.5000007200287655e-06,8.200000593205914e-06,7.300001016119495e-06,7.350000487349462e-06,7.700000423938036e-06,1.809999957913533e-05,7.5000007200287655e-06,7.499998901039362e-06,7.599999662488699e-06,7.599999662488699e-06,7.599999662488699e-06,7.699998604948632e-06,1.650000012887176e-05,8.299999535665847e-06,7.700000423938036e-06,7.6000014814781025e-06,7.700000423938036e-06,7.700000423938036e-06,7.700000423938036e-06,7.699998604948632e-06,7.700000423938036e-06,7.79999936639797e-06,7.700000423938036e-06,7.700000423938036e-06,7.800001185387373e-06,7.6000014814781025e-06,7.79999936639797e-06,7.800001185387373e-06,7.700000423938036e-06,7.900000127847306e-06,8.099999831756577e-06,7.79999936639797e-06,1.9400000383029692e-05,7.99999907030724e-06,8.099999831756577e-06,7.99999907030724e-06,8.000000889296643e-06
