n,1000,1004,1008,1012,1017,1021,1025,1029,1033,1038,1042,1046,1050,1055,1059,1063,1068,1072,1077,1081,1085,1090,1094,1099,1103,1108,1112,1117,1122,1126,1131,1135,1140,1145,1149,1154,1159,1164,1168,1173,1178,1183,1188,1193,1197,1202,1207,1212,1217,1222,1227,1232,1237,1242,1248,1253,1258,1263,1268,1273,1279,1284,1289,1294,1300,1305,1310,1316,1321,1327,1332,1337,1343,1348,1354,1360,1365,1371,1376,1382,1388,1393,1399,1405,1411,1416,1422,1428,1434,1440,1446,1452,1458,1464,1470,1476,1482,1488,1494,1500
AVL,707.5,700.0,705.0,711.0,668.0,694.5,704.5,740.0,744.0,739.5,717.5,764.0,720.5,708.0,687.5,770.0,753.0,725.0,801.0,800.0,781.0,776.0,750.0,738.5,704.5,735.0,813.5,772.0,789.0,793.0,785.0,845.0,800.5,840.0,834.0,805.5,804.0,888.0,807.0,830.5,828.0,808.0,836.5,850.0,829.0,835.5,870.5,810.0,859.0,827.5,894.0,784.5,874.0,850.0,866.0,842.0,903.0,887.0,902.5,896.0,937.5,868.0,880.0,957.0,919.0,904.0,919.0,887.5,946.0,962.0,913.5,915.5,987.5,1003.5,943.0,943.5,944.0,946.0,923.0,1019.5,962.0,1000.0,995.0,947.5,938.5,976.0,982.0,1003.0,999.5,974.0,1020.5,1023.5,1038.0,1043.0,1012.0,1033.0,1009.0,1009.0,1002.5,1011.0
BST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBT,590.5,620.0,566.0,589.0,579.0,627.0,597.0,620.0,622.0,637.0,591.0,620.0,595.0,678.5,655.5,657.0,624.0,651.0,684.0,627.0,638.0,636.5,683.0,647.0,683.0,696.5,649.5,658.5,664.0,632.0,628.0,597.5,623.5,688.5,678.5,659.0,699.0,661.5,668.0,674.5,703.5,678.0,678.0,691.0,705.0,712.0,776.0,751.0,693.5,718.0,729.5,704.0,701.0,705.5,718.0,752.0,725.0,727.0,727.0,785.0,732.5,736.0,782.5,757.0,788.0,738.5,776.0,783.5,769.5,784.0,807.0,799.0,818.0,760.0,781.0,807.0,822.5,758.5,768.5,831.0,813.5,827.0,840.0,825.5,848.5,847.5,818.0,845.5,875.0,829.5,835.0,814.5,825.0,910.0,912.5,879.0,897.0,907.5,854.5,864.0
