n,1000,1024,1048,1072,1097,1123,1150,1177,1205,1233,1262,1292,1322,1353,1385,1417,1451,1485,1520,1556,1592,1630,1668,1707,1748,1789,1831,1874,1918,1963,2009,2057,2105,2154,2205,2257,2310,2364,2420,2477,2535,2595,2656,2719,2783,2848,2915,2984,3054,3126,3199,3275,3352,3430,3511,3594,3678,3765,3854,3944,4037,4132,4229,4329,4431,4535,4642,4751,4863,4977,5094,5214,5337,5462,5591,5722,5857,5995,6136,6280,6428,6579,6734,6893,7055,7221,7391,7565,7743,7925,8111,8302,8498,8697,8902,9112,9326,9545,9770,10000
AVL,1546.0,1496.0,1579.0,1558.0,1553.0,1591.0,1640.0,1682.0,1748.0,1815.0,1871.0,1918.0,1920.0,1964.0,2000.0,1996.0,2142.0,2109.0,2312.0,2334.0,2499.0,2374.0,2503.0,2534.0,2656.0,2598.0,2550.0,2756.0,2654.0,2873.0,2905.0,3003.0,2999.0,3169.0,3266.0,3225.0,3240.0,3336.0,3416.0,3568.0,3488.0,3840.0,3760.0,3882.0,4050.0,3928.0,4041.0,4231.0,4476.0,4416.0,4541.0,4634.0,4754.0,4762.0,4974.0,5140.0,5258.0,5366.0,5415.0,5597.0,5710.0,5807.0,6093.0,6012.0,6160.0,6330.0,6642.0,6664.0,6953.0,7068.0,7190.0,7490.0,7554.0,7772.0,8136.0,8028.0,8280.0,8325.0,8690.0,8849.0,9223.0,9366.0,9536.0,9810.0,9926.0,10160.0,10564.0,10674.0,10682.0,11270.0,11244.0,11664.0,11977.0,12324.0,12956.0,12920.0,13282.0,13645.0,13938.0,14051.0
RBT,640.0,641.5,637.5,663.0,689.0,701.0,709.0,751.0,768.0,753.5,759.0,789.0,796.5,820.0,842.5,913.5,895.0,927.0,902.0,950.5,943.0,983.5,1003.0,1030.0,1089.0,1047.5,1092.0,1156.0,1153.0,1202.0,1294.0,1288.0,1251.5,1338.0,1384.5,1318.5,1418.5,1390.5,1493.0,1537.0,1539.0,1587.0,1631.5,1628.0,1630.0,1768.0,1735.5,1722.5,1792.5,1893.0,1974.0,1938.0,2005.5,2056.5,2105.0,2152.0,2241.0,2320.0,2340.0,2381.5,2360.5,2488.0,2454.0,2573.0,2577.0,2630.0,2777.5,2814.5,2880.0,2944.5,2994.5,3067.5,3168.5,3153.0,3313.0,3234.0,3479.5,3515.5,3561.0,3758.0,3825.0,3908.5,4024.5,4092.0,4143.0,4179.0,4398.0,4467.0,4565.5,4604.5,4750.5,4795.0,5060.0,5146.0,5267.0,5367.0,5508.0,5732.0,5606.5,5851.0
