n,1000,1072,1150,1233,1322,1417,1520,1630,1748,1874,2009,2154,2310,2477,2656,2848,3054,3275,3511,3765,4037,4329,4642,4977,5337,5722,6136,6579,7055,7565,8111,8697,9326,10000,10723,11498,12328,13219,14175,15199,16298,17475,18738,20092,21544,23101,24771,26561,28480,30539,32745,35112,37649,40370,43288,46416,49770,53367,57224,61359,65793,70548,75646,81113,86975,93260,100000,107227,114976,123285,132194,141747,151991,162975,174753,187382,200923,215443,231013,247708,265609,284804,305386,327455,351119,376494,403702,432876,464159,497702,533670,572237,613591,657933,705480,756463,811131,869749,932603,1000000
AVL,718.5,708.5,815.5,852.5,932.5,989.5,1091.0,1128.0,1187.0,1346.0,1387.0,1505.0,1628.5,1747.5,1804.0,1986.0,2168.0,2246.5,2392.0,2635.0,2856.5,3095.0,3266.0,3454.0,3707.5,4068.0,4252.0,4581.0,4931.5,5265.0,5640.5,5933.5,6445.0,7069.0,7397.0,7996.0,8530.0,9051.0,9888.0,10488.0,11365.0,12111.0,13009.5,13875.0,15047.0,16095.5,17146.0,18679.5,19975.0,21290.5,22887.5,24219.5,26167.0,28184.5,30351.5,32422.0,34806.0,37264.0,39816.5,42726.5,46254.5,49287.0,52422.0,56984.5,60821.0,65164.5,69757.0,75099.0,80199.0,86492.0,92516.0,99013.5,106674.0,114300.0,122099.5,130186.0,140917.0,150644.0,161609.5,173122.0,185195.0,197740.0,214057.0,227939.5,244882.0,263607.0,280964.0,302606.0,324487.0,347635.0,372171.0,399531.0,427809.0,459911.0,492037.5,527959.0,566915.0,607188.0,651000.0,698460.5
